"work_year","experience_level","employment_type","job_title","salary","salary_currency","salary_in_usd","employee_residence","remote_ratio","company_location","company_size"
2023,"SE","FT","Research Scientist",240000,"USD",240000,"US",0,"US","M"
2024,"SE","FT","Research Engineer",150000,"USD",150000,"US",0,"US","M"
2023,"SE","FT","Data Analyst",125600,"USD",125600,"US",0,"US","M"
2023,"SE","FT","Deep Learning Engineer",283780,"USD",283780,"US",0,"US","M"
2023,"SE","FT","Computer Vision Engineer",170000,"USD",170000,"US",0,"US","M"
2024,"MI","FT","Research Scientist",141300,"USD",141300,"US",100,"US","M"
2023,"SE","FT","Data Scientist",224250,"USD",224250,"US",0,"US","M"
2022,"SE","FT","Analytics Engineer",116250,"USD",116250,"US",100,"US","M"
2023,"SE","FT","Data Engineer",60000,"GBP",73824,"GB",0,"GB","M"
2024,"SE","FT","Data Scientist",101763,"USD",101763,"CA",0,"CA","M"
2024,"EX","FT","Data Science",300000,"USD",300000,"US",100,"US","M"
2023,"EN","FT","Data Integration Specialist",85000,"USD",85000,"CA",0,"CA","M"
2023,"SE","FT","Machine Learning Engineer",142000,"USD",142000,"US",0,"US","M"
2023,"MI","FT","Data Scientist",142200,"USD",142200,"US",0,"US","M"
2024,"SE","FT","Data Scientist",119887,"USD",119887,"US",0,"US","M"
2022,"SE","FT","Data Analyst",130000,"USD",130000,"US",0,"US","M"
2023,"SE","FT","Data Scientist",145900,"USD",145900,"US",0,"US","M"
2023,"MI","FT","Data Scientist",160000,"USD",160000,"US",100,"US","M"
2024,"EN","FT","Data Analyst",115000,"USD",115000,"US",0,"US","M"
2024,"MI","FT","Applied Scientist",222200,"USD",222200,"US",0,"US","L"
2024,"MI","FT","Data Analyst",70000,"USD",70000,"US",0,"US","M"
2024,"MI","FT","AI Engineer",83900,"USD",83900,"US",0,"US","M"
2023,"SE","FT","Data Modeler",147100,"USD",147100,"US",0,"US","M"
2024,"SE","FT","Machine Learning Engineer",198000,"USD",198000,"US",0,"US","M"
2023,"MI","FT","Data Analytics Manager",110000,"USD",110000,"US",0,"US","M"
2023,"SE","FT","Analytics Engineer",116000,"USD",116000,"US",100,"US","M"
2023,"MI","FT","Analytics Engineer",165000,"USD",165000,"US",0,"US","M"
2024,"MI","FT","Data Scientist",245000,"USD",245000,"US",0,"US","M"
2023,"SE","FT","Data Science Manager",170000,"USD",170000,"US",100,"US","M"
2024,"MI","FT","Data Engineer",90000,"USD",90000,"US",100,"US","M"
2023,"SE","FT","Azure Data Engineer",100000,"USD",100000,"NL",50,"NL","L"
2023,"SE","FT","Data Engineer",247300,"USD",247300,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",169000,"USD",169000,"US",0,"US","M"
2024,"MI","FT","Data Scientist",199700,"USD",199700,"US",0,"US","M"
2023,"SE","FT","Data Engineer",152375,"USD",152375,"US",0,"US","M"
2023,"MI","FT","Data Engineer",148500,"USD",148500,"CA",0,"CA","M"
2023,"SE","FT","Data Analyst",153600,"USD",153600,"US",100,"US","M"
2023,"SE","FT","Data Analyst",160000,"USD",160000,"US",100,"US","M"
2024,"SE","FT","Data Scientist",180000,"USD",180000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",155000,"USD",155000,"US",0,"US","M"
2022,"MI","FT","Data Engineer",55000,"GBP",67723,"GB",100,"GB","M"
2023,"SE","FT","Business Intelligence Engineer",79600,"USD",79600,"US",0,"US","L"
2024,"EN","FT","Data Analyst",75000,"GBP",93750,"GB",0,"GB","M"
2023,"MI","FT","Data Scientist",131100,"USD",131100,"US",0,"US","M"
2023,"MI","FT","Machine Learning Engineer",48000,"GBP",59059,"GB",100,"GB","M"
2022,"SE","FT","Data Engineer",130000,"USD",130000,"US",0,"US","M"
2023,"SE","FT","Data Scientist",156560,"USD",156560,"US",100,"US","M"
2023,"SE","FT","Machine Learning Engineer",128000,"USD",128000,"US",100,"US","M"
2024,"SE","FT","Data Scientist",180000,"USD",180000,"US",0,"US","M"
2023,"SE","FT","Data Analyst",136000,"USD",136000,"US",100,"US","M"
2024,"MI","FT","ETL Developer",160000,"USD",160000,"US",0,"US","M"
2024,"MI","FT","Data Engineer",200000,"USD",200000,"US",0,"US","M"
2023,"SE","FT","Data Scientist",175000,"USD",175000,"US",100,"US","M"
2023,"SE","FT","Research Scientist",145900,"USD",145900,"US",0,"US","M"
2023,"SE","FT","Data Analyst",110000,"USD",110000,"US",0,"US","M"
2023,"MI","FT","AI Engineer",180000,"USD",180000,"US",0,"US","M"
2022,"EN","FT","ML Engineer",20000,"EUR",21013,"PT",100,"PT","L"
2023,"EX","FT","Data Engineer",250000,"USD",250000,"US",100,"US","M"
2023,"SE","FT","Applied Scientist",309400,"USD",309400,"US",0,"US","L"
2023,"SE","FT","Machine Learning Engineer",170000,"USD",170000,"US",100,"US","M"
2023,"SE","FT","Business Intelligence Engineer",104300,"USD",104300,"US",0,"US","L"
2024,"MI","FT","Analytics Engineer",170000,"USD",170000,"US",0,"US","M"
2024,"SE","FT","Machine Learning Engineer",225000,"USD",225000,"US",100,"US","M"
2022,"SE","FT","Data Scientist",90000,"GBP",110820,"GB",0,"GB","M"
2023,"EN","FT","Data Analyst",50000,"USD",50000,"US",0,"US","M"
2023,"SE","FT","BI Developer",105000,"USD",105000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",100000,"USD",100000,"US",100,"US","M"
2023,"SE","FT","Machine Learning Engineer",189000,"EUR",204060,"DE",100,"DE","M"
2022,"EN","FT","Machine Learning Developer",33000,"USD",33000,"IT",100,"DE","S"
2024,"SE","FT","Analytics Engineer",104755,"GBP",130943,"GB",0,"GB","M"
2024,"SE","FT","Business Intelligence",70000,"USD",70000,"US",0,"US","M"
2022,"MI","FT","Data Engineer",105000,"USD",105000,"US",0,"US","M"
2021,"MI","FT","Data Scientist",52000,"EUR",61467,"DE",50,"AT","M"
2024,"SE","FT","Research Scientist",200000,"USD",200000,"US",0,"US","M"
2024,"MI","FT","Data Specialist",111000,"USD",111000,"US",0,"US","M"
2024,"EX","FT","BI Developer",130000,"USD",130000,"US",0,"US","M"
2024,"MI","FT","Data Manager",83300,"USD",83300,"US",0,"US","M"
2024,"MI","FT","Data Scientist",170000,"USD",170000,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",126500,"USD",126500,"US",0,"US","M"
2023,"MI","FT","Data Engineer",105000,"GBP",129192,"GB",0,"GB","M"
2023,"MI","FT","Data Science Consultant",42000,"GBP",51676,"GB",0,"GB","M"
2023,"MI","FT","Data Analyst",69570,"USD",69570,"US",0,"US","M"
2023,"SE","FT","Data Analyst",78400,"USD",78400,"US",100,"US","L"
2022,"SE","FT","Applied Scientist",196000,"USD",196000,"US",100,"US","M"
2023,"SE","FT","Machine Learning Engineer",235000,"USD",235000,"US",0,"US","M"
2023,"MI","FT","Data Analyst",75000,"USD",75000,"US",100,"US","M"
2023,"MI","FT","Data Infrastructure Engineer",190000,"USD",190000,"US",0,"US","M"
2024,"EN","FT","Business Intelligence",70000,"USD",70000,"US",0,"US","M"
2024,"MI","FT","MLOps Engineer",280000,"USD",280000,"US",0,"US","M"
2024,"SE","FT","Data Manager",96600,"USD",96600,"US",0,"US","M"
2022,"SE","FT","Data Analyst",169000,"USD",169000,"US",0,"US","M"
2024,"MI","FT","Data Manager",49900,"USD",49900,"US",0,"US","M"
2023,"SE","FT","Applied Scientist",159100,"USD",159100,"US",0,"US","L"
2024,"SE","FT","Machine Learning Engineer",163000,"USD",163000,"US",100,"US","M"
2023,"MI","FT","Data Engineer",140000,"USD",140000,"US",0,"US","M"
2024,"SE","FT","Data Architect",117000,"USD",117000,"US",0,"US","M"
2024,"SE","FT","Data Engineer",94000,"USD",94000,"US",100,"US","M"
2023,"MI","FT","Data Engineer",97000,"USD",97000,"US",0,"US","M"
2024,"SE","FT","Data Scientist",269000,"USD",269000,"CA",0,"CA","M"
2023,"MI","FT","Data Scientist",110000,"USD",110000,"US",100,"US","M"
2023,"SE","FT","Data Engineer",162500,"USD",162500,"US",100,"US","M"
2022,"SE","FT","Data Engineer",100800,"USD",100800,"US",100,"US","L"
2024,"SE","FT","Data Engineer",118300,"USD",118300,"US",0,"US","M"
2024,"MI","FT","Data Scientist",150000,"USD",150000,"US",100,"US","M"
2023,"SE","FT","Data Engineer",135000,"USD",135000,"US",0,"US","M"
2022,"MI","FT","Data Scientist",140000,"GBP",172386,"GB",0,"GB","M"
2024,"MI","FT","Data Scientist",70000,"USD",70000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",194000,"USD",194000,"US",100,"US","M"
2023,"SE","FT","Business Intelligence Engineer",104300,"USD",104300,"US",0,"US","L"
2024,"MI","FT","Business Intelligence Engineer",79600,"USD",79600,"US",0,"US","L"
2024,"SE","FT","Data Engineer",100000,"USD",100000,"US",0,"US","M"
2023,"SE","FT","Data Scientist",100000,"GBP",123040,"GB",100,"GB","M"
2023,"SE","FT","Data Engineer",202000,"USD",202000,"US",100,"US","M"
2023,"SE","FT","Data Engineer",205000,"USD",205000,"US",0,"US","M"
2024,"EN","FT","Data Analyst",40000,"USD",40000,"BR",0,"BR","M"
2023,"SE","FT","Data Scientist",156400,"USD",156400,"US",100,"US","M"
2023,"MI","FT","Machine Learning Engineer",220000,"USD",220000,"US",0,"US","M"
2023,"SE","FT","BI Analyst",160000,"USD",160000,"US",0,"US","M"
2023,"SE","FT","NLP Engineer",275000,"USD",275000,"US",0,"US","M"
2024,"SE","FT","Data Engineer",179000,"USD",179000,"US",0,"US","M"
2024,"SE","FT","Business Intelligence",115000,"USD",115000,"US",0,"US","M"
2024,"MI","FT","Analytics Engineer",126000,"USD",126000,"US",0,"US","M"
2023,"MI","FT","Data Analyst",100000,"USD",100000,"US",0,"US","M"
2023,"SE","FT","Data Engineer",100000,"USD",100000,"US",0,"US","M"
2023,"EX","FT","Machine Learning Engineer",160000,"USD",160000,"US",100,"US","M"
2024,"EN","FT","Data Analyst",73756,"USD",73756,"US",0,"US","M"
2023,"SE","FT","Applied Scientist",260000,"USD",260000,"US",0,"US","L"
2024,"SE","FT","Machine Learning Engineer",208000,"USD",208000,"US",100,"US","M"
2024,"SE","FT","Data Engineer",130000,"USD",130000,"US",0,"US","M"
2024,"SE","FT","Data Scientist",141800,"USD",141800,"US",0,"US","M"
2023,"EN","FT","Analytics Engineer",84000,"USD",84000,"US",0,"US","M"
2023,"SE","FT","Data Engineer",180000,"USD",180000,"US",0,"US","M"
2024,"MI","FT","Machine Learning Scientist",180000,"USD",180000,"CA",100,"CA","M"
2024,"SE","FT","Data Analyst",234000,"USD",234000,"US",0,"US","M"
2023,"MI","FT","Data Engineer",117000,"USD",117000,"US",0,"US","M"
2022,"SE","FT","Data Architect",135000,"USD",135000,"US",100,"US","M"
2022,"SE","FT","Data Engineer",154600,"USD",154600,"US",100,"US","M"
2023,"SE","FT","Data Analyst",95000,"USD",95000,"US",100,"US","M"
2023,"SE","FT","Data Analyst",83700,"USD",83700,"US",100,"US","M"
2024,"SE","FT","Data Scientist",156000,"USD",156000,"US",0,"US","M"
2024,"EN","FT","Research Engineer",57700,"USD",57700,"US",0,"US","M"
2024,"EN","FT","Data Analyst",68000,"USD",68000,"US",0,"US","M"
2023,"SE","FT","Data Engineer",96000,"USD",96000,"US",0,"US","M"
2024,"SE","FT","Research Scientist",211900,"USD",211900,"US",0,"US","M"
2023,"MI","FT","AI Scientist",54000,"USD",54000,"KR",0,"KR","S"
2023,"SE","FT","Data Scientist",104000,"USD",104000,"US",100,"US","M"
2024,"MI","FT","Data Scientist",180000,"USD",180000,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",215000,"USD",215000,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",226600,"USD",226600,"US",0,"US","M"
2023,"SE","FT","Data Scientist",305600,"USD",305600,"US",0,"US","M"
2024,"EN","FT","BI Analyst",96800,"USD",96800,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",198200,"USD",198200,"US",100,"US","M"
2023,"MI","FT","Data Engineer",90000,"USD",90000,"US",100,"US","M"
2023,"SE","FT","Data Scientist",136000,"USD",136000,"US",100,"US","M"
2023,"SE","FT","Data Scientist",224800,"USD",224800,"US",0,"US","M"
2024,"SE","FT","Business Intelligence",84750,"USD",84750,"US",0,"US","M"
2021,"MI","FT","Data Analyst",62000,"USD",62000,"US",0,"US","L"
2023,"SE","FT","Data Analyst",185000,"USD",185000,"US",0,"US","M"
2023,"EN","FT","Compliance Data Analyst",60000,"USD",60000,"US",100,"US","L"
2023,"SE","FT","Data Scientist",110000,"USD",110000,"US",100,"US","M"
2022,"MI","FT","Machine Learning Researcher",130000,"USD",130000,"US",100,"US","M"
2024,"MI","FT","Applied Scientist",222200,"USD",222200,"US",0,"US","L"
2022,"SE","FT","Data Scientist",144000,"USD",144000,"US",100,"US","M"
2023,"SE","FT","NLP Engineer",69500,"EUR",75038,"ES",100,"ES","M"
2023,"SE","FT","Data Architect",170000,"USD",170000,"US",100,"US","M"
2023,"SE","FT","BI Analyst",360000,"TRY",18381,"TR",100,"TR","L"
2024,"EN","FT","Data Analyst",90000,"USD",90000,"US",0,"US","M"
2023,"SE","FT","Data Scientist",275300,"USD",275300,"US",100,"US","M"
2023,"SE","FT","Data Scientist",38000,"EUR",41027,"ES",0,"ES","M"
2022,"SE","FT","Data Scientist",36000,"EUR",37824,"ES",0,"ES","M"
2024,"EN","FT","Data Scientist",175100,"USD",175100,"US",0,"US","M"
2024,"SE","FT","Data Engineer",90000,"USD",90000,"US",0,"US","M"
2024,"MI","FT","Data Modeler",112000,"USD",112000,"US",0,"US","M"
2023,"SE","FT","Data Scientist",122900,"USD",122900,"US",0,"US","L"
2024,"MI","FT","Business Intelligence",140000,"USD",140000,"US",100,"US","M"
2023,"MI","FT","Machine Learning Researcher",224400,"USD",224400,"US",0,"US","M"
2023,"SE","FT","Data Scientist",191000,"USD",191000,"US",100,"US","M"
2022,"MI","FT","Applied Machine Learning Scientist",75000,"USD",75000,"BO",100,"US","M"
2023,"MI","FT","Data Engineer",100000,"USD",100000,"US",100,"US","M"
2022,"SE","FT","Data Scientist",148000,"USD",148000,"US",100,"US","M"
2024,"MI","FT","Data Strategist",100000,"USD",100000,"US",0,"US","M"
2024,"EN","FT","Data Analyst",150000,"USD",150000,"US",100,"US","M"
2024,"MI","FT","Data Integration Engineer",70000,"USD",70000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",216000,"USD",216000,"US",100,"US","M"
2023,"SE","FT","Data Scientist",168000,"USD",168000,"US",100,"US","M"
2024,"SE","FT","Data Scientist",151000,"USD",151000,"US",0,"US","M"
2023,"SE","FT","Analytics Engineer",178560,"USD",178560,"US",0,"US","M"
2024,"SE","FT","Data Scientist",185000,"USD",185000,"US",0,"US","M"
2024,"SE","FT","Data Engineer",50000,"GBP",62500,"GB",0,"GB","M"
2023,"SE","FT","Data Engineer",269100,"USD",269100,"US",0,"US","M"
2024,"MI","FT","Machine Learning Engineer",150000,"USD",150000,"US",0,"US","M"
2023,"SE","FT","Data Analyst",138000,"USD",138000,"US",0,"US","M"
2024,"SE","FT","Data Scientist",720000,"USD",720000,"US",100,"US","M"
2023,"SE","FT","Data Scientist",225000,"USD",225000,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",190000,"USD",190000,"US",100,"US","M"
2023,"SE","FT","Data Scientist",167500,"USD",167500,"US",0,"US","M"
2023,"EN","FT","Data Analyst",75000,"USD",75000,"US",0,"US","M"
2024,"EN","FT","Research Scientist",253000,"USD",253000,"US",0,"US","M"
2023,"SE","FT","Data Engineer",139500,"USD",139500,"US",0,"US","M"
2024,"MI","FT","Data Engineer",55000,"GBP",68750,"GB",0,"GB","M"
2022,"SE","FT","Data Engineer",95000,"USD",95000,"US",0,"US","M"
2023,"SE","FT","Data Scientist",201000,"USD",201000,"US",0,"US","M"
2022,"EN","FT","Data Engineer",135000,"USD",135000,"US",0,"US","M"
2024,"SE","FT","Data Scientist",40000,"GBP",50000,"GB",0,"GB","M"
2023,"EX","FT","Data Engineer",174500,"USD",174500,"US",0,"US","M"
2023,"SE","FT","Data Analyst",120000,"USD",120000,"GB",0,"GB","M"
2023,"SE","FT","Data Analyst",92000,"USD",92000,"US",0,"US","M"
2024,"MI","FT","Data Engineer",83024,"EUR",92248,"NL",0,"NL","M"
2023,"SE","FT","Data Engineer",128000,"USD",128000,"US",0,"US","M"
2024,"SE","FT","Data Architect",140000,"USD",140000,"US",100,"US","M"
2023,"MI","FT","Data Engineer",55000,"GBP",67672,"GB",100,"GB","M"
2023,"SE","FT","Research Scientist",124100,"USD",124100,"US",0,"US","L"
2023,"SE","FT","Applied Scientist",136000,"USD",136000,"US",0,"US","L"
2024,"SE","FT","Data Engineer",173000,"USD",173000,"US",0,"US","M"
2023,"SE","FT","Data Strategist",86000,"USD",86000,"US",0,"US","M"
2023,"SE","FT","ML Engineer",199000,"USD",199000,"US",100,"US","M"
2024,"SE","FT","Data Analyst",109000,"USD",109000,"US",0,"US","M"
2021,"MI","FT","Data Engineer",110000,"USD",110000,"US",100,"US","L"
2024,"MI","FT","Business Intelligence Analyst",135000,"USD",135000,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",223600,"USD",223600,"US",0,"US","L"
2024,"MI","FT","Data Scientist",98700,"USD",98700,"US",100,"US","M"
2023,"SE","FT","Research Analyst",148350,"USD",148350,"US",0,"US","M"
2024,"MI","FT","Data Integration Specialist",75000,"GBP",93750,"GB",100,"GB","M"
2023,"MI","FT","Data Engineer",120000,"USD",120000,"US",100,"US","M"
2023,"SE","FT","Machine Learning Engineer",142200,"USD",142200,"US",0,"US","M"
2024,"SE","FT","ML Engineer",230797,"USD",230797,"US",100,"US","M"
2023,"SE","FT","Data Engineer",138300,"USD",138300,"US",0,"US","M"
2024,"SE","FT","Data Engineer",131300,"USD",131300,"US",0,"US","M"
2023,"EX","FT","Data Engineer",80000,"GBP",98432,"GB",0,"GB","M"
2024,"MI","FT","Business Intelligence Developer",117750,"USD",117750,"US",0,"US","M"
2024,"SE","FT","Machine Learning Engineer",303400,"USD",303400,"US",100,"US","M"
2024,"MI","FT","Data Scientist",127300,"USD",127300,"US",0,"US","L"
2020,"EN","FT","Machine Learning Engineer",250000,"USD",250000,"US",50,"US","L"
2024,"SE","FT","Data Architect",234000,"USD",234000,"US",0,"US","M"
2023,"SE","FT","Data Analyst",180000,"USD",180000,"US",0,"US","M"
2023,"SE","FT","Data Analyst",120000,"USD",120000,"US",0,"US","M"
2024,"SE","FT","Data Architect",150000,"USD",150000,"US",100,"US","M"
2024,"MI","FT","Data Engineer",148100,"USD",148100,"US",100,"US","M"
2023,"SE","FT","BI Developer",197000,"USD",197000,"US",0,"US","M"
2023,"SE","FT","Data Engineer",132600,"USD",132600,"US",0,"US","M"
2024,"SE","FT","Machine Learning Engineer",150000,"USD",150000,"US",100,"US","M"
2023,"SE","FT","Applied Scientist",136000,"USD",136000,"US",0,"US","L"
2023,"SE","FT","Data Scientist",126500,"USD",126500,"US",0,"US","M"
2023,"MI","FT","Data Engineer",146000,"USD",146000,"US",0,"US","M"
2024,"SE","FT","Data Scientist",195000,"USD",195000,"US",100,"US","M"
2023,"SE","FT","Machine Learning Engineer",193600,"USD",193600,"US",0,"US","M"
2023,"SE","FT","Analytics Engineer",181500,"USD",181500,"US",0,"US","M"
2023,"SE","FT","Data Analyst",102434,"USD",102434,"US",100,"US","M"
2023,"SE","FT","Data Engineer",240500,"USD",240500,"US",0,"US","L"
2023,"SE","FT","Data Engineer",59565,"EUR",64311,"ES",100,"ES","M"
2023,"MI","FT","Data Scientist",135000,"USD",135000,"US",0,"US","M"
2023,"SE","FT","Data Analyst",150000,"USD",150000,"US",100,"US","M"
2022,"SE","FT","Analytics Engineer",48000,"USD",48000,"AR",100,"US","S"
2023,"SE","FT","Data Engineer",115000,"USD",115000,"US",0,"US","M"
2021,"EN","FT","Computer Vision Software Engineer",70000,"USD",70000,"US",100,"US","M"
2023,"MI","FT","Data Analyst",93400,"USD",93400,"US",0,"US","M"
2023,"SE","FT","Data Scientist",172800,"USD",172800,"US",100,"US","M"
2024,"SE","FT","Data Analytics Lead",342400,"USD",342400,"US",0,"US","M"
2022,"SE","FT","Data Scientist",208000,"USD",208000,"US",100,"US","M"
2023,"MI","FT","Data Scientist",60000,"USD",60000,"US",0,"US","M"
2024,"SE","FT","Data Engineer",166358,"USD",166358,"US",100,"US","M"
2023,"SE","FT","Data Engineer",115000,"USD",115000,"US",0,"US","M"
2022,"SE","FT","Machine Learning Engineer",85000,"USD",85000,"US",100,"US","M"
2024,"MI","FT","Research Engineer",245000,"USD",245000,"US",0,"US","M"
2023,"MI","FT","Data Scientist",183310,"USD",183310,"US",0,"US","M"
2022,"SE","FT","Data Engineer",197000,"USD",197000,"US",0,"US","M"
2021,"MI","FT","Data Scientist",32000,"EUR",37825,"ES",100,"ES","L"
2024,"SE","FT","Data Architect",174000,"USD",174000,"US",0,"US","M"
2023,"MI","FT","Data Analyst",90000,"USD",90000,"US",100,"US","M"
2023,"SE","FT","Data Analyst",74400,"USD",74400,"US",0,"US","M"
2024,"EN","FT","Data Engineer",87550,"USD",87550,"US",100,"US","M"
2024,"SE","FT","Data Engineer",210000,"USD",210000,"US",100,"US","M"
2024,"SE","FT","Data Scientist",165000,"USD",165000,"US",0,"US","M"
2024,"SE","FT","Data Engineer",194500,"USD",194500,"US",0,"US","M"
2023,"MI","FT","Data Analyst",80000,"GBP",98432,"GB",0,"GB","M"
2023,"SE","FT","Data Analyst",123400,"USD",123400,"US",100,"US","M"
2022,"SE","FT","Data Scientist",151800,"USD",151800,"US",0,"US","M"
2023,"SE","FT","Machine Learning Scientist",171000,"USD",171000,"US",100,"US","M"
2024,"SE","FT","Data Engineer",385000,"USD",385000,"US",0,"US","M"
2024,"MI","FT","Data Science",176000,"USD",176000,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",146000,"USD",146000,"US",0,"US","M"
2023,"SE","FT","Data Analyst",148700,"USD",148700,"US",0,"US","M"
2024,"SE","FT","Data Scientist",170000,"USD",170000,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",184800,"USD",184800,"US",0,"US","M"
2024,"SE","FT","Data Modeler",171210,"USD",171210,"CA",0,"CA","M"
2023,"MI","FT","Data Engineer",99000,"USD",99000,"CA",100,"CA","M"
